Date and Time,Seconds     ,Temperature (C)                         ,Pressure (mmHg)                         ,
11/1/2015 1:30:00 PM  , 1387800.000,                                   6.859,                                 718.132,
11/1/2015 2:00:00 PM  , 1389600.000,                                   6.859,                                 718.373,
11/1/2015 2:30:00 PM  , 1391400.000,                                   6.859,                                 718.413,
11/1/2015 3:00:00 PM  , 1393200.000,                                   6.859,                                 718.091,
11/1/2015 3:30:00 PM  , 1395000.000,                                   6.859,                                 718.333,
11/1/2015 4:00:00 PM  , 1396800.000,                                   6.859,                                 718.333,
11/1/2015 4:30:00 PM  , 1398600.000,                                   6.912,                                 718.263,
11/1/2015 5:00:00 PM  , 1400400.000,                                   6.912,                                 718.464,
11/1/2015 5:30:00 PM  , 1402200.000,                                   6.912,                                 718.545,
11/1/2015 6:00:00 PM  , 1404000.000,                                   6.859,                                 718.695,
11/1/2015 6:30:00 PM  , 1405800.000,                                   6.859,                                 718.655,
11/1/2015 7:00:00 PM  , 1407600.000,                                   6.859,                                 718.574,
