----------------------------------------------
PZ-CW TotHead [m]: 
    2016/09/15 02:45:00 430.434500 
    2016/09/15 03:00:00 430.436000 
    2016/09/15 03:15:00 430.434250 
    2016/09/15 03:30:00 430.432750 
    2016/09/15 03:45:00 430.435500 
    2016/09/15 04:00:00 430.437500 
    2016/09/15 04:15:00 430.433750 
    2016/09/15 04:30:00 430.435500 
    2016/09/15 04:45:00 430.435500 
    2016/09/15 05:00:00 430.437250 
    2016/09/15 05:15:00 430.437500 
    2016/09/15 05:30:00 430.435750 
    2016/09/15 05:45:00 430.434000 
    2016/09/15 06:00:00 430.435500 
    2016/09/15 06:15:00 430.435500 
    2016/09/15 06:30:00 430.431750 
    2016/09/15 06:45:00 430.431750 
    2016/09/15 07:00:00 430.428500 
    2016/09/15 07:15:00 430.430250 
    2016/09/15 07:30:00 430.426750 
    2016/09/15 07:45:00 430.426750 
    2016/09/15 08:00:00 430.424750 
    2016/09/15 08:15:00 430.419500 
    2016/09/15 08:30:00 430.417500 
    2016/09/15 08:45:00 430.415750 
    2016/09/15 09:00:00 430.411750 
    2016/09/15 09:15:00 430.410500 
    2016/09/15 09:30:00 430.408500 
    2016/09/15 09:45:00 430.410000 
    2016/09/15 10:00:00 430.406750 
    2016/09/15 10:15:00 430.406750 
    2016/09/15 10:30:00 430.405000 
    2016/09/15 10:45:00 430.405000 
    2016/09/15 11:00:00 430.401500 
    2016/09/15 11:15:00 430.403250 
    2016/09/15 11:30:00 430.403250 
    2016/09/15 11:45:00 430.401250 
    2016/09/15 12:00:00 430.397750 
    2016/09/15 12:15:00 430.395750 
    2016/09/15 12:30:00 430.394000 
    2016/09/15 12:45:00 430.394000 
    2016/09/15 13:00:00 430.390250 
    2016/09/15 13:15:00 430.386750 
    2016/09/15 13:30:00 430.388250 
    2016/09/15 13:45:00 430.386500 
    2016/09/15 14:00:00 430.384750 
    2016/09/15 14:15:00 430.379250 
    2016/09/15 14:30:00 430.375500 
    2016/09/15 14:45:00 430.375500 
    2016/09/15 15:00:00 430.375500 
    2016/09/15 15:15:00 430.375500 
    2016/09/15 15:30:00 430.371750 
    2016/09/15 15:45:00 430.366500 
    2016/09/15 16:00:00 430.371250 
    2016/09/15 16:15:00 430.364250 
    2016/09/15 16:30:00 430.366000 
    2016/09/15 16:45:00 430.364250 
    2016/09/15 17:00:00 430.362750 
    2016/09/15 17:15:00 430.364500 
    2016/09/15 17:30:00 430.360750 
    2016/09/15 17:45:00 430.364250 
    2016/09/15 18:00:00 430.361000 
    2016/09/15 18:15:00 430.362500 
    2016/09/15 18:30:00 430.359000 
    2016/09/15 18:45:00 430.357250 
    2016/09/15 19:00:00 430.357250 
    2016/09/15 19:15:00 430.355500 
    2016/09/15 19:30:00 430.355500 
    2016/09/15 19:45:00 430.354000 
    2016/09/15 20:00:00 430.353750 
    2016/09/15 20:15:00 430.349500 
    2016/09/15 20:30:00 430.349750 
    2016/09/15 20:45:00 430.349750 
    2016/09/15 21:00:00 430.351500 
    2016/09/15 21:15:00 430.355000 
    2016/09/15 21:30:00 430.360250 
    2016/09/15 21:45:00 430.359000 
    2016/09/15 22:00:00 430.362500 
    2016/09/15 22:15:00 430.362500 
    2016/09/15 22:30:00 430.366000 
    2016/09/15 22:45:00 430.365750 
    2016/09/15 23:00:00 430.369250 
    2016/09/15 23:15:00 430.369250 
    2016/09/15 23:30:00 430.369250 
    2016/09/15 23:45:00 430.372750 
    2016/09/16 00:00:00 430.372500 
    2016/09/16 00:15:00 430.369000 
    2016/09/16 00:30:00 430.376250 
    2016/09/16 00:45:00 430.373750 
    2016/09/16 01:00:00 430.375500 
    2016/09/16 01:15:00 430.377250 
    2016/09/16 01:30:00 430.377250 
    2016/09/16 01:45:00 430.381000 
    2016/09/16 02:00:00 430.380750 
    2016/09/16 02:15:00 430.382500 
    2016/09/16 02:30:00 430.379000 
    2016/09/16 02:45:00 430.378750 
    2016/09/16 03:00:00 430.377000 
    2016/09/16 03:15:00 430.375500 
    2016/09/16 03:30:00 430.371500 
    2016/09/16 03:45:00 430.373500 
    2016/09/16 04:00:00 430.373250 
    2016/09/16 04:15:00 430.371500 
    2016/09/16 04:30:00 430.368000 
    2016/09/16 04:45:00 430.364250 
    2016/09/16 05:00:00 430.364000 
    2016/09/16 05:15:00 430.369000 
    2016/09/16 05:30:00 430.372500 
    2016/09/16 05:45:00 430.376250 
    2016/09/16 06:00:00 430.378250 
    2016/09/16 06:15:00 430.376250 
    2016/09/16 06:30:00 430.370750 
    2016/09/16 06:45:00 430.372750 
    2016/09/16 07:00:00 430.374500 
    2016/09/16 07:15:00 430.375000 
    2016/09/16 07:30:00 430.373000 
    2016/09/16 07:45:00 430.374500 
    2016/09/16 08:00:00 430.376750 
    2016/09/16 08:15:00 430.375000 
    2016/09/16 08:30:00 430.374750 
    2016/09/16 08:45:00 430.378250 
    2016/09/16 09:00:00 430.378250 
    2016/09/16 09:15:00 430.378250 
    2016/09/16 09:30:00 430.383500 
    2016/09/16 09:45:00 430.385000 
    2016/09/16 10:00:00 430.385250 
    2016/09/16 10:15:00 430.388500 
    2016/09/16 10:30:00 430.387000 
    2016/09/16 10:45:00 430.385250 
    2016/09/16 11:00:00 430.385000 
    2016/09/16 11:15:00 430.385250 
    2016/09/16 11:30:00 430.384750 
    2016/09/16 11:45:00 430.388250 
    2016/09/16 12:00:00 430.388500 
    2016/09/16 12:15:00 430.393250 
    2016/09/16 12:30:00 430.395000 
    2016/09/16 12:45:00 430.391500 
    2016/09/16 13:00:00 430.389750 
    2016/09/16 13:15:00 430.391000 
    2016/09/16 13:30:00 430.384500 
    2016/09/16 13:45:00 430.377250 
    2016/09/16 14:00:00 430.382750 
    2016/09/16 14:15:00 430.384500 
    2016/09/16 14:30:00 430.384500 
    2016/09/16 14:45:00 430.377250 
    2016/09/16 15:00:00 430.379250 
    2016/09/16 15:15:00 430.381000 
    2016/09/16 15:30:00 430.381000 
    2016/09/16 15:45:00 430.382750 
    2016/09/16 16:00:00 430.381000 
    2016/09/16 16:15:00 430.379250 
    2016/09/16 16:30:00 430.379000 
    2016/09/16 16:45:00 430.379000 
    2016/09/16 17:00:00 430.375500 
    2016/09/16 17:15:00 430.375500 
    2016/09/16 17:30:00 430.377250 
    2016/09/16 17:45:00 430.373500 
    2016/09/16 18:00:00 430.378750 
    2016/09/16 18:15:00 430.378750 
    2016/09/16 18:30:00 430.375750 
    2016/09/16 18:45:00 430.373750 
    2016/09/16 19:00:00 430.373750 
    2016/09/16 19:15:00 430.376750 
    2016/09/16 19:30:00 430.373000 
    2016/09/16 19:45:00 430.375000 
    2016/09/16 20:00:00 430.373500 
    2016/09/16 20:15:00 430.376500 
    2016/09/16 20:30:00 430.375000 
    2016/09/16 20:45:00 430.378750 
    2016/09/16 21:00:00 430.378500 
    2016/09/16 21:15:00 430.377000 
    2016/09/16 21:30:00 430.371250 
    2016/09/16 21:45:00 430.373000 
    2016/09/16 22:00:00 430.376500 
    2016/09/16 22:15:00 430.377250 
    2016/09/16 22:30:00 430.379000 
    2016/09/16 22:45:00 430.380750 
    2016/09/16 23:00:00 430.389250 
    2016/09/16 23:15:00 430.387750 
    2016/09/16 23:30:00 430.384250 
    2016/09/16 23:45:00 430.387500 
    2016/09/17 00:00:00 430.387750 
    2016/09/17 00:15:00 430.384250 
    2016/09/17 00:30:00 430.380750 
    2016/09/17 00:45:00 430.380500 
    2016/09/17 01:00:00 430.381000 
    2016/09/17 01:15:00 430.381000 
    2016/09/17 01:30:00 430.380500 
    2016/09/17 01:45:00 430.382250 
    2016/09/17 02:00:00 430.385500 
    2016/09/17 02:15:00 430.380500 
    2016/09/17 02:30:00 430.380750 
    2016/09/17 02:45:00 430.384000 
    2016/09/17 03:00:00 430.382250 
    2016/09/17 03:15:00 430.382250 
    2016/09/17 03:30:00 430.384000 
    2016/09/17 03:45:00 430.380250 
    2016/09/17 04:00:00 430.380250 
    2016/09/17 04:15:00 430.382000 
    2016/09/17 04:30:00 430.384000 
    2016/09/17 04:45:00 430.387250 
    2016/09/17 05:00:00 430.383750 
    2016/09/17 05:15:00 430.389000 
    2016/09/17 05:30:00 430.383750 
    2016/09/17 05:45:00 430.385500 
    2016/09/17 06:00:00 430.387250 
    2016/09/17 06:15:00 430.385500 
    2016/09/17 06:30:00 430.387250 
    2016/09/17 06:45:00 430.390750 
    2016/09/17 07:00:00 430.390750 
    2016/09/17 07:15:00 430.390750 
    2016/09/17 07:30:00 430.392500 
    2016/09/17 07:45:00 430.396250 
    2016/09/17 08:00:00 430.398000 
    2016/09/17 08:15:00 430.399750 
    2016/09/17 08:30:00 430.396250 
    2016/09/17 08:45:00 430.403250 
    2016/09/17 09:00:00 430.401500 
    2016/09/17 09:15:00 430.398000 
    2016/09/17 09:30:00 430.401250 
    2016/09/17 09:45:00 430.399750 
    2016/09/17 10:00:00 430.408500 
    2016/09/17 10:15:00 430.405000 
    2016/09/17 10:30:00 430.410500 
    2016/09/17 10:45:00 430.410750 
    2016/09/17 11:00:00 430.411000 
    2016/09/17 11:15:00 430.412500 
    2016/09/17 11:30:00 430.415750 
    2016/09/17 11:45:00 430.414250 
    2016/09/17 12:00:00 430.415750 
    2016/09/17 12:15:00 430.417500 
    2016/09/17 12:30:00 430.420500 
    2016/09/17 12:45:00 430.420750 
    2016/09/17 13:00:00 430.418000 
    2016/09/17 13:15:00 430.419750 
    2016/09/17 13:30:00 430.417250 
    2016/09/17 13:45:00 430.418750 
    2016/09/17 14:00:00 430.421000 
    2016/09/17 14:15:00 430.417500 
    2016/09/17 14:30:00 430.418500 
    2016/09/17 14:45:00 430.420500 
    2016/09/17 15:00:00 430.420500 
    2016/09/17 15:15:00 430.420750 
    2016/09/17 15:30:00 430.419000 
    2016/09/17 15:45:00 430.415250 
    2016/09/17 16:00:00 430.420750 
    2016/09/17 16:15:00 430.417250 
    2016/09/17 16:30:00 430.418750 
    2016/09/17 16:45:00 430.419250 
    2016/09/17 17:00:00 430.413750 
    2016/09/17 17:15:00 430.417250 
    2016/09/17 17:30:00 430.415500 
    2016/09/17 17:45:00 430.415500 
    2016/09/17 18:00:00 430.413750 
    2016/09/17 18:15:00 430.415750 
    2016/09/17 18:30:00 430.419000 
    2016/09/17 18:45:00 430.417250 
    2016/09/17 19:00:00 430.417500 
    2016/09/17 19:15:00 430.417500 
    2016/09/17 19:30:00 430.415500 
    2016/09/17 19:45:00 430.413750 
    2016/09/17 20:00:00 430.414000 
    2016/09/17 20:15:00 430.419250 
    2016/09/17 20:30:00 430.419500 
    2016/09/17 20:45:00 430.417750 
    2016/09/17 21:00:00 430.414000 
    2016/09/17 21:15:00 430.412750 
    2016/09/17 21:30:00 430.411500 
    2016/09/17 21:45:00 430.408750 
    2016/09/17 22:00:00 430.410750 
    2016/09/17 22:15:00 430.411000 
    2016/09/17 22:30:00 430.416500 
    2016/09/17 22:45:00 430.413250 
    2016/09/17 23:00:00 430.416750 
    2016/09/17 23:15:00 430.413500 
    2016/09/17 23:30:00 430.413500 
    2016/09/17 23:45:00 430.413250 
    2016/09/18 00:00:00 430.418250 
    2016/09/18 00:15:00 430.415250 
    2016/09/18 00:30:00 430.413500 
    2016/09/18 00:45:00 430.414750 
    2016/09/18 01:00:00 430.413250 
    2016/09/18 01:15:00 430.414750 
    2016/09/18 01:30:00 430.413500 
    2016/09/18 01:45:00 430.411750 
    2016/09/18 02:00:00 430.411250 
    2016/09/18 02:15:00 430.409750 
    2016/09/18 02:30:00 430.411500 
    2016/09/18 02:45:00 430.409500 
    2016/09/18 03:00:00 430.407750 
    2016/09/18 03:15:00 430.406000 
    2016/09/18 03:30:00 430.404250 
    2016/09/18 03:45:00 430.402000 
    2016/09/18 04:00:00 430.403500 
    2016/09/18 04:15:00 430.400000 
    2016/09/18 04:30:00 430.398250 
    2016/09/18 04:45:00 430.400000 
    2016/09/18 05:00:00 430.396500 
    2016/09/18 05:15:00 430.396250 
    2016/09/18 05:30:00 430.393000 
    2016/09/18 05:45:00 430.393000 
    2016/09/18 06:00:00 430.396750 
    2016/09/18 06:15:00 430.394750 
    2016/09/18 06:30:00 430.394750 
    2016/09/18 06:45:00 430.398250 
    2016/09/18 07:00:00 430.398000 
    2016/09/18 07:15:00 430.398250 
    2016/09/18 07:30:00 430.392750 
    2016/09/18 07:45:00 430.389500 
    2016/09/18 08:00:00 430.390750 
    2016/09/18 08:15:00 430.389250 
    2016/09/18 08:30:00 430.387500 
    2016/09/18 08:45:00 430.388000 
    2016/09/18 09:00:00 430.386250 
    2016/09/18 09:15:00 430.386250 
    2016/09/18 09:30:00 430.386250 
    2016/09/18 09:45:00 430.384250 
    2016/09/18 10:00:00 430.384250 
    2016/09/18 10:15:00 430.380750 
    2016/09/18 10:30:00 430.382500 
    2016/09/18 10:45:00 430.380750 
    2016/09/18 11:00:00 430.378500 
    2016/09/18 11:15:00 430.375000 
    2016/09/18 11:30:00 430.373250 
    2016/09/18 11:45:00 430.369500 
    2016/09/18 12:00:00 430.369250 
    2016/09/18 12:15:00 430.371250 
    2016/09/18 12:30:00 430.365750 
    2016/09/18 12:45:00 430.367500 
    2016/09/18 13:00:00 430.364000 
    2016/09/18 13:15:00 430.360500 
    2016/09/18 13:30:00 430.360000 
    2016/09/18 13:45:00 430.358750 
    2016/09/18 14:00:00 430.356750 
    2016/09/18 14:15:00 430.356500 
    2016/09/18 14:30:00 430.355000 
    2016/09/18 14:45:00 430.356500 
    2016/09/18 15:00:00 430.353000 
    2016/09/18 15:15:00 430.351500 
    2016/09/18 15:30:00 430.351500 
    2016/09/18 15:45:00 430.349750 
    2016/09/18 16:00:00 430.351000 
    2016/09/18 16:15:00 430.353000 
    2016/09/18 16:30:00 430.353250 
    2016/09/18 16:45:00 430.351000 
    2016/09/18 17:00:00 430.352750 
    2016/09/18 17:15:00 430.352750 
    2016/09/18 17:30:00 430.349250 
    2016/09/18 17:45:00 430.349250 
    2016/09/18 18:00:00 430.351000 
    2016/09/18 18:15:00 430.349250 
    2016/09/18 18:30:00 430.347500 
    2016/09/18 18:45:00 430.351500 
    2016/09/18 19:00:00 430.347750 
    2016/09/18 19:15:00 430.349750 
    2016/09/18 19:30:00 430.349750 
    2016/09/18 19:45:00 430.353000 
    2016/09/18 20:00:00 430.351500 
    2016/09/18 20:15:00 430.338750 
    2016/09/18 20:30:00 430.342250 
    2016/09/18 20:45:00 430.340750 
    2016/09/18 21:00:00 430.344250 
    2016/09/18 21:15:00 430.347750 
    2016/09/18 21:30:00 430.341000 
    2016/09/18 21:45:00 430.346000 
    2016/09/18 22:00:00 430.345750 
    2016/09/18 22:15:00 430.342250 
    2016/09/18 22:30:00 430.369250 
    2016/09/18 22:45:00 430.367500 
    2016/09/18 23:00:00 430.360500 
    2016/09/18 23:15:00 430.358000 
    2016/09/18 23:30:00 430.361500 
    2016/09/18 23:45:00 430.365000 
    2016/09/19 00:00:00 430.365750 
    2016/09/19 00:15:00 430.367500 
    2016/09/19 00:30:00 430.367500 
    2016/09/19 00:45:00 430.374500 
    2016/09/19 01:00:00 430.372750 
    2016/09/19 01:15:00 430.378000 
    2016/09/19 01:30:00 430.385000 
    2016/09/19 01:45:00 430.381750 
    2016/09/19 02:00:00 430.387000 
    2016/09/19 02:15:00 430.383250 
    2016/09/19 02:30:00 430.385250 
    2016/09/19 02:45:00 430.392250 
    2016/09/19 03:00:00 430.388500 
    2016/09/19 03:15:00 430.390000 
    2016/09/19 03:30:00 430.390000 
    2016/09/19 03:45:00 430.386500 
    2016/09/19 04:00:00 430.390250 
    2016/09/19 04:15:00 430.394000 
    2016/09/19 04:30:00 430.395500 
    2016/09/19 04:45:00 430.396000 
    2016/09/19 05:00:00 430.394000 
    2016/09/19 05:15:00 430.399500 
    2016/09/19 05:30:00 430.408250 
    2016/09/19 05:45:00 430.406750 
    2016/09/19 06:00:00 430.412000 
    2016/09/19 06:15:00 430.412000 
    2016/09/19 06:30:00 430.419000 
    2016/09/19 06:45:00 430.427750 
    2016/09/19 07:00:00 430.424500 
    2016/09/19 07:15:00 430.430000 
    2016/09/19 07:30:00 430.433500 
    2016/09/19 07:45:00 430.415750 
    2016/09/19 08:00:00 430.421000 
    2016/09/19 08:15:00 430.430000 
    2016/09/19 08:30:00 430.433500 
    2016/09/19 08:45:00 430.433250 
    2016/09/19 09:00:00 430.435250 
    2016/09/19 09:15:00 430.440500 
    2016/09/19 09:30:00 430.444000 
    2016/09/19 09:45:00 430.442000 
    2016/09/19 10:00:00 430.442500 
    2016/09/19 10:15:00 430.445750 
    2016/09/19 10:30:00 430.445750 
    2016/09/19 10:45:00 430.441000 
    2016/09/19 11:00:00 430.443750 
    2016/09/19 11:15:00 430.442500 
    2016/09/19 11:30:00 430.441750 
    2016/09/19 11:45:00 430.443500 
    2016/09/19 12:00:00 430.438000 
    2016/09/19 12:15:00 430.440000 
    2016/09/19 12:30:00 430.438250 
    2016/09/19 12:45:00 430.441500 
    2016/09/19 13:00:00 430.438000 
    2016/09/19 13:15:00 430.434750 
    2016/09/19 13:30:00 430.438000 
    2016/09/19 13:45:00 430.434250 
    2016/09/19 14:00:00 430.431250 
    2016/09/19 14:15:00 430.427500 
    2016/09/19 14:30:00 430.426000 
    2016/09/19 14:45:00 430.427250 
    2016/09/19 15:00:00 430.422250 
    2016/09/19 15:15:00 430.417000 
    2016/09/19 15:30:00 430.421000 
    2016/09/19 15:45:00 430.416250 
    2016/09/19 16:00:00 430.419500 
    2016/09/19 16:15:00 430.412500 
    2016/09/19 16:30:00 430.414000 
    2016/09/19 16:45:00 430.411750 
    2016/09/19 17:00:00 430.412250 
    2016/09/19 17:15:00 430.412250 
    2016/09/19 17:30:00 430.410500 
    2016/09/19 17:45:00 430.408750 
    2016/09/19 18:00:00 430.408750 
    2016/09/19 18:15:00 430.411000 
    2016/09/19 18:30:00 430.407500 
    2016/09/19 18:45:00 430.407250 
    2016/09/19 19:00:00 430.407500 
    2016/09/19 19:15:00 430.407750 
    2016/09/19 19:30:00 430.411250 
    2016/09/19 19:45:00 430.406250 
    2016/09/19 20:00:00 430.409750 
    2016/09/19 20:15:00 430.411750 
    2016/09/19 20:30:00 430.413500 
    2016/09/19 20:45:00 430.411750 
    2016/09/19 21:00:00 430.413750 
    2016/09/19 21:15:00 430.416000 
    2016/09/19 21:30:00 430.419250 
    2016/09/19 21:45:00 430.424250 
    2016/09/19 22:00:00 430.426000 
    2016/09/19 22:15:00 430.427750 
    2016/09/19 22:30:00 430.426250 
    2016/09/19 22:45:00 430.426500 
    2016/09/19 23:00:00 430.428250 
    2016/09/19 23:15:00 430.430000 
    2016/09/19 23:30:00 430.430000 
    2016/09/19 23:45:00 430.432000 
    2016/09/20 00:00:00 430.430250 
    2016/09/20 00:15:00 430.426250 
    2016/09/20 00:30:00 430.426750 
    2016/09/20 00:45:00 430.432000 
    2016/09/20 01:00:00 430.430500 
    2016/09/20 01:15:00 430.435500 
    2016/09/20 01:30:00 430.439250 
    2016/09/20 01:45:00 430.437500 
    2016/09/20 02:00:00 430.439000 
    2016/09/20 02:15:00 430.437500 
    2016/09/20 02:30:00 430.439000 
    2016/09/20 02:45:00 430.437250 
    2016/09/20 03:00:00 430.437500 
    2016/09/20 03:15:00 430.437500 
    2016/09/20 03:30:00 430.440750 
    2016/09/20 03:45:00 430.441000 
    2016/09/20 04:00:00 430.439250 
    2016/09/20 04:15:00 430.437000 
    2016/09/20 04:30:00 430.435250 
    2016/09/20 04:45:00 430.435750 
    2016/09/20 05:00:00 430.439000 
    2016/09/20 05:15:00 430.435500 
    2016/09/20 05:30:00 430.435750 
    2016/09/20 05:45:00 430.434000 
    2016/09/20 06:00:00 430.428500 
    2016/09/20 06:15:00 430.430500 
    2016/09/20 06:30:00 430.428500 
    2016/09/20 06:45:00 430.428750 
    2016/09/20 07:00:00 430.423250 
    2016/09/20 07:15:00 430.425250 
    2016/09/20 07:30:00 430.421500 
    2016/09/20 07:45:00 430.418000 
    2016/09/20 08:00:00 430.416250 
    2016/09/20 08:15:00 430.416250 
    2016/09/20 08:30:00 430.418000 
    2016/09/20 08:45:00 430.415000 
    2016/09/20 09:00:00 430.409500 
    2016/09/20 09:15:00 430.409250 
    2016/09/20 09:30:00 430.416500 
    2016/09/20 09:45:00 430.413250 
    2016/09/20 10:00:00 430.413000 
    2016/09/20 10:15:00 430.413000 
    2016/09/20 10:30:00 430.413000 
    2016/09/20 10:45:00 430.413000 
    2016/09/20 11:00:00 430.408000 
    2016/09/20 11:15:00 430.408000 
    2016/09/20 11:30:00 430.406250 
    2016/09/20 11:45:00 430.402250 
    2016/09/20 12:00:00 430.406250 
    2016/09/20 12:15:00 430.399000 
    2016/09/20 12:30:00 430.402250 
    2016/09/20 12:45:00 430.397000 
    2016/09/20 13:00:00 430.395250 
    2016/09/20 13:15:00 430.402750 
    2016/09/20 13:30:00 430.397250 
    2016/09/20 13:45:00 430.397250 
    2016/09/20 14:00:00 430.395500 
    2016/09/20 14:15:00 430.390250 
    2016/09/20 14:30:00 430.390250 
    2016/09/20 14:45:00 430.386250 
    2016/09/20 15:00:00 430.386250 
    2016/09/20 15:15:00 430.382750 
    2016/09/20 15:30:00 430.377750 
    2016/09/20 15:45:00 430.381250 
    2016/09/20 16:00:00 430.375750 
    2016/09/20 16:15:00 430.377500 
    2016/09/20 16:30:00 430.374000 
    2016/09/20 16:45:00 430.374000 
    2016/09/20 17:00:00 430.375750 
    2016/09/20 17:15:00 430.375750 
    2016/09/20 17:30:00 430.374250 
    2016/09/20 17:45:00 430.372250 
    2016/09/20 18:00:00 430.370750 
    2016/09/20 18:15:00 430.370750 
    2016/09/20 18:30:00 430.370500 
    2016/09/20 18:45:00 430.369000 
    2016/09/20 19:00:00 430.363500 
    2016/09/20 19:15:00 430.365500 
    2016/09/20 19:30:00 430.363750 
    2016/09/20 19:45:00 430.364000 
    2016/09/20 20:00:00 430.367750 
    2016/09/20 20:15:00 430.365750 
    2016/09/20 20:30:00 430.369250 
