----------------------------------------------
PZ-In TotHead [m]: 
    2016/06/08 19:30:00 428.539750 
    2016/06/08 19:45:00 428.539583 
    2016/06/08 20:00:00 428.534083 
    2016/06/08 20:15:00 428.534500 
    2016/06/08 20:30:00 428.531417 
    2016/06/08 20:45:00 428.531417 
    2016/06/08 21:00:00 428.529250 
    2016/06/08 21:15:00 428.528083 
    2016/06/08 21:30:00 428.530667 
    2016/06/08 21:45:00 428.529500 
    2016/06/08 22:00:00 428.530500 
    2016/06/08 22:15:00 428.528833 
    2016/06/08 22:30:00 428.528250 
    2016/06/08 22:45:00 428.529083 
    2016/06/08 23:00:00 428.527917 
    2016/06/08 23:15:00 428.524500 
    2016/06/08 23:30:00 428.520000 
    2016/06/08 23:45:00 428.516417 
    2016/06/09 00:00:00 428.515250 
    2016/06/09 00:15:00 428.513417 
    2016/06/09 00:30:00 428.515417 
    2016/06/09 00:45:00 428.517000 
    2016/06/09 01:00:00 428.517667 
    2016/06/09 01:15:00 428.519750 
    2016/06/09 01:30:00 428.514000 
    2016/06/09 01:45:00 428.516000 
    2016/06/09 02:00:00 428.511750 
    2016/06/09 02:15:00 428.510750 
    2016/06/09 02:30:00 428.510583 
    2016/06/09 02:45:00 428.509333 
    2016/06/09 03:00:00 428.506000 
    2016/06/09 03:15:00 428.504417 
    2016/06/09 03:30:00 428.503333 
    2016/06/09 03:45:00 428.502750 
    2016/06/09 04:00:00 428.501000 
    2016/06/09 04:15:00 428.501000 
    2016/06/09 04:30:00 428.499250 
    2016/06/09 04:45:00 428.501000 
    2016/06/09 05:00:00 428.500417 
    2016/06/09 05:15:00 428.498250 
    2016/06/09 05:30:00 428.496333 
    2016/06/09 05:45:00 428.497250 
    2016/06/09 06:00:00 428.497250 
    2016/06/09 06:15:00 428.497083 
    2016/06/09 06:30:00 428.498167 
    2016/06/09 06:45:00 428.497000 
    2016/06/09 07:00:00 428.492250 
    2016/06/09 07:15:00 428.494167 
    2016/06/09 07:30:00 428.490000 
    2016/06/09 07:45:00 428.487667 
    2016/06/09 08:00:00 428.482750 
    2016/06/09 08:15:00 428.484750 
    2016/06/09 08:30:00 428.481583 
    2016/06/09 08:45:00 428.482917 
    2016/06/09 09:00:00 428.479750 
    2016/06/09 09:15:00 428.479750 
    2016/06/09 09:30:00 428.478583 
    2016/06/09 09:45:00 428.477250 
    2016/06/09 10:00:00 428.473333 
    2016/06/09 10:15:00 428.473417 
    2016/06/09 10:30:00 428.471250 
    2016/06/09 10:45:00 428.471667 
    2016/06/09 11:00:00 428.472250 
    2016/06/09 11:15:00 428.471250 
    2016/06/09 11:30:00 428.468750 
    2016/06/09 11:45:00 428.468000 
    2016/06/09 12:00:00 428.464250 
    2016/06/09 12:15:00 428.462250 
    2016/06/09 12:30:00 428.466083 
    2016/06/09 12:45:00 428.466500 
    2016/06/09 13:00:00 428.462167 
    2016/06/09 13:15:00 428.460500 
    2016/06/09 13:30:00 428.458500 
    2016/06/09 13:45:00 428.458917 
    2016/06/09 14:00:00 428.459333 
    2016/06/09 14:15:00 428.456250 
    2016/06/09 14:30:00 428.454250 
    2016/06/09 14:45:00 428.453833 
    2016/06/09 15:00:00 428.453000 
    2016/06/09 15:15:00 428.453000 
    2016/06/09 15:30:00 428.448667 
    2016/06/09 15:45:00 428.448500 
    2016/06/09 16:00:00 428.445750 
    2016/06/09 16:15:00 428.445750 
    2016/06/09 16:30:00 428.444750 
    2016/06/09 16:45:00 428.444000 
    2016/06/09 17:00:00 428.443083 
    2016/06/09 17:15:00 428.442500 
    2016/06/09 17:30:00 428.436583 
    2016/06/09 17:45:00 428.439667 
    2016/06/09 18:00:00 428.440500 
    2016/06/09 18:15:00 428.440667 
    2016/06/09 18:30:00 428.442000 
    2016/06/09 18:45:00 428.441000 
    2016/06/09 19:00:00 428.439667 
    2016/06/09 19:15:00 428.442333 
    2016/06/09 19:30:00 428.441750 
    2016/06/09 19:45:00 428.441167 
    2016/06/09 20:00:00 428.438250 
    2016/06/09 20:15:00 428.434500 
    2016/06/09 20:30:00 428.432167 
    2016/06/09 20:45:00 428.433333 
    2016/06/09 21:00:00 428.434500 
    2016/06/09 21:15:00 428.437500 
    2016/06/09 21:30:00 428.440750 
    2016/06/09 21:45:00 428.436750 
    2016/06/09 22:00:00 428.441333 
    2016/06/09 22:15:00 428.438917 
    2016/06/09 22:30:00 428.437750 
    2016/06/09 22:45:00 428.433833 
    2016/06/09 23:00:00 428.431250 
    2016/06/09 23:15:00 428.428500 
    2016/06/09 23:30:00 428.427333 
    2016/06/09 23:45:00 428.424667 
    2016/06/10 00:00:00 428.417750 
    2016/06/10 00:15:00 428.412250 
    2016/06/10 00:30:00 428.410417 
    2016/06/10 00:45:00 428.406250 
    2016/06/10 01:00:00 428.400583 
    2016/06/10 01:15:00 428.399917 
    2016/06/10 01:30:00 428.399750 
    2016/06/10 01:45:00 428.398417 
    2016/06/10 02:00:00 428.397333 
    2016/06/10 02:15:00 428.394000 
    2016/06/10 02:30:00 428.389917 
    2016/06/10 02:45:00 428.385750 
    2016/06/10 03:00:00 428.385000 
    2016/06/10 03:15:00 428.385583 
    2016/06/10 03:30:00 428.381250 
    2016/06/10 03:45:00 428.381250 
    2016/06/10 04:00:00 428.377333 
    2016/06/10 04:15:00 428.374750 
    2016/06/10 04:30:00 428.370250 
    2016/06/10 04:45:00 428.375167 
    2016/06/10 05:00:00 428.374583 
    2016/06/10 05:15:00 428.369250 
    2016/06/10 05:30:00 428.364333 
    2016/06/10 05:45:00 428.362000 
    2016/06/10 06:00:00 428.364750 
    2016/06/10 06:15:00 428.363000 
    2016/06/10 06:30:00 428.362000 
    2016/06/10 06:45:00 428.358250 
    2016/06/10 07:00:00 428.362167 
    2016/06/10 07:15:00 428.361000 
    2016/06/10 07:30:00 428.359250 
    2016/06/10 07:45:00 428.357667 
    2016/06/10 08:00:00 428.359417 
    2016/06/10 08:15:00 428.360000 
    2016/06/10 08:30:00 428.365667 
    2016/06/10 08:45:00 428.370833 
    2016/06/10 09:00:00 428.367250 
    2016/06/10 09:15:00 428.365500 
    2016/06/10 09:30:00 428.364500 
    2016/06/10 09:45:00 428.360750 
    2016/06/10 10:00:00 428.363917 
    2016/06/10 10:15:00 428.360333 
    2016/06/10 10:30:00 428.355750 
    2016/06/10 10:45:00 428.356750 
    2016/06/10 11:00:00 428.352083 
    2016/06/10 11:15:00 428.346500 
    2016/06/10 11:30:00 428.346667 
    2016/06/10 11:45:00 428.342917 
    2016/06/10 12:00:00 428.343250 
    2016/06/10 12:15:00 428.336583 
    2016/06/10 12:30:00 428.331333 
    2016/06/10 12:45:00 428.331500 
    2016/06/10 13:00:00 428.340167 
    2016/06/10 13:15:00 428.362917 
    2016/06/10 13:30:00 428.367500 
    2016/06/10 13:45:00 428.367167 
    2016/06/10 14:00:00 428.369417 
    2016/06/10 14:15:00 428.372500 
    2016/06/10 14:30:00 428.374417 
    2016/06/10 14:45:00 428.372250 
    2016/06/10 15:00:00 428.370500 
    2016/06/10 15:15:00 428.368750 
    2016/06/10 15:30:00 428.370500 
    2016/06/10 15:45:00 428.370500 
    2016/06/10 16:00:00 428.371083 
    2016/06/10 16:15:00 428.369917 
    2016/06/10 16:30:00 428.369250 
    2016/06/10 16:45:00 428.371417 
    2016/06/10 17:00:00 428.367917 
    2016/06/10 17:15:00 428.362000 
    2016/06/10 17:30:00 428.359083 
    2016/06/10 17:45:00 428.359000 
    2016/06/10 18:00:00 428.360750 
    2016/06/10 18:15:00 428.364667 
    2016/06/10 18:30:00 428.367250 
    2016/06/10 18:45:00 428.373750 
    2016/06/10 19:00:00 428.376333 
    2016/06/10 19:15:00 428.375333 
    2016/06/10 19:30:00 428.378250 
    2016/06/10 19:45:00 428.379667 
    2016/06/10 20:00:00 428.379083 
    2016/06/10 20:15:00 428.378500 
    2016/06/10 20:30:00 428.373417 
    2016/06/10 20:45:00 428.370667 
    2016/06/10 21:00:00 428.370500 
    2016/06/10 21:15:00 428.371500 
    2016/06/10 21:30:00 428.371000 
    2016/06/10 21:45:00 428.375750 
    2016/06/10 22:00:00 428.376167 
    2016/06/10 22:15:00 428.375000 
    2016/06/10 22:30:00 428.374000 
    2016/06/10 22:45:00 428.371083 
    2016/06/10 23:00:00 428.371250 
    2016/06/10 23:15:00 428.373250 
    2016/06/10 23:30:00 428.373083 
    2016/06/10 23:45:00 428.372500 
    2016/06/11 00:00:00 428.370000 
    2016/06/11 00:15:00 428.372167 
    2016/06/11 00:30:00 428.371000 
    2016/06/11 00:45:00 428.368500 
    2016/06/11 01:00:00 428.369750 
    2016/06/11 01:15:00 428.367000 
    2016/06/11 01:30:00 428.366750 
    2016/06/11 01:45:00 428.364417 
    2016/06/11 02:00:00 428.364250 
    2016/06/11 02:15:00 428.364250 
    2016/06/11 02:30:00 428.366083 
    2016/06/11 02:45:00 428.365417 
    2016/06/11 03:00:00 428.364250 
    2016/06/11 03:15:00 428.366000 
    2016/06/11 03:30:00 428.369333 
    2016/06/11 03:45:00 428.368750 
    2016/06/11 04:00:00 428.365417 
    2016/06/11 04:15:00 428.360750 
    2016/06/11 04:30:00 428.361000 
    2016/06/11 04:45:00 428.361000 
    2016/06/11 05:00:00 428.363333 
    2016/06/11 05:15:00 428.364500 
    2016/06/11 05:30:00 428.365083 
    2016/06/11 05:45:00 428.367667 
    2016/06/11 06:00:00 428.368500 
    2016/06/11 06:15:00 428.370083 
    2016/06/11 06:30:00 428.370583 
    2016/06/11 06:45:00 428.374500 
    2016/06/11 07:00:00 428.376333 
    2016/06/11 07:15:00 428.375417 
    2016/06/11 07:30:00 428.378000 
    2016/06/11 07:45:00 428.378000 
    2016/06/11 08:00:00 428.380167 
    2016/06/11 08:15:00 428.380000 
    2016/06/11 08:30:00 428.378667 
    2016/06/11 08:45:00 428.375250 
    2016/06/11 09:00:00 428.375250 
    2016/06/11 09:15:00 428.373083 
    2016/06/11 09:30:00 428.370917 
    2016/06/11 09:45:00 428.372750 
    2016/06/11 10:00:00 428.374667 
    2016/06/11 10:15:00 428.371500 
    2016/06/11 10:30:00 428.374500 
    2016/06/11 10:45:00 428.373917 
    2016/06/11 11:00:00 428.377583 
    2016/06/11 11:15:00 428.379500 
    2016/06/11 11:30:00 428.378000 
    2016/06/11 11:45:00 428.379917 
    2016/06/11 12:00:00 428.384250 
    2016/06/11 12:15:00 428.384417 
    2016/06/11 12:30:00 428.383500 
    2016/06/11 12:45:00 428.383500 
    2016/06/11 13:00:00 428.386333 
    2016/06/11 13:15:00 428.388000 
    2016/06/11 13:30:00 428.386250 
    2016/06/11 13:45:00 428.383250 
    2016/06/11 14:00:00 428.383583 
    2016/06/11 14:15:00 428.382000 
    2016/06/11 14:30:00 428.380833 
    2016/06/11 14:45:00 428.382750 
    2016/06/11 15:00:00 428.384750 
    2016/06/11 15:15:00 428.384917 
    2016/06/11 15:30:00 428.387167 
    2016/06/11 15:45:00 428.386000 
    2016/06/11 16:00:00 428.384833 
    2016/06/11 16:15:00 428.386000 
    2016/06/11 16:30:00 428.384250 
    2016/06/11 16:45:00 428.385250 
    2016/06/11 17:00:00 428.387583 
    2016/06/11 17:15:00 428.385250 
    2016/06/11 17:30:00 428.388750 
    2016/06/11 17:45:00 428.389917 
    2016/06/11 18:00:00 428.392500 
    2016/06/11 18:15:00 428.393667 
    2016/06/11 18:30:00 428.394833 
    2016/06/11 18:45:00 428.396000 
    2016/06/11 19:00:00 428.401333 
    2016/06/11 19:15:00 428.403083 
    2016/06/11 19:30:00 428.400750 
    2016/06/11 19:45:00 428.402750 
    2016/06/11 20:00:00 428.406250 
    2016/06/11 20:15:00 428.411500 
    2016/06/11 20:30:00 428.414667 
    2016/06/11 20:45:00 428.415250 
    2016/06/11 21:00:00 428.421750 
    2016/06/11 21:15:00 428.423500 
    2016/06/11 21:30:00 428.424500 
    2016/06/11 21:45:00 428.424500 
    2016/06/11 22:00:00 428.425500 
    2016/06/11 22:15:00 428.427833 
    2016/06/11 22:30:00 428.431000 
    2016/06/11 22:45:00 428.428000 
    2016/06/11 23:00:00 428.430583 
    2016/06/11 23:15:00 428.433500 
    2016/06/11 23:30:00 428.436833 
    2016/06/11 23:45:00 428.437500 
    2016/06/12 00:00:00 428.437500 
    2016/06/12 00:15:00 428.437500 
    2016/06/12 00:30:00 428.440417 
    2016/06/12 00:45:00 428.444750 
    2016/06/12 01:00:00 428.450000 
    2016/06/12 01:15:00 428.453250 
    2016/06/12 01:30:00 428.450500 
    2016/06/12 01:45:00 428.453000 
    2016/06/12 02:00:00 428.453750 
    2016/06/12 02:15:00 428.459000 
    2016/06/12 02:30:00 428.462917 
    2016/06/12 02:45:00 428.463083 
    2016/06/12 03:00:00 428.466250 
    2016/06/12 03:15:00 428.464500 
    2016/06/12 03:30:00 428.463333 
    2016/06/12 03:45:00 428.458000 
    2016/06/12 04:00:00 428.460333 
    2016/06/12 04:15:00 428.463167 
    2016/06/12 04:30:00 428.466500 
    2016/06/12 04:45:00 428.472000 
    2016/06/12 05:00:00 428.476500 
    2016/06/12 05:15:00 428.479250 
    2016/06/12 05:30:00 428.482583 
    2016/06/12 05:45:00 428.485583 
    2016/06/12 06:00:00 428.486750 
    2016/06/12 06:15:00 428.485167 
    2016/06/12 06:30:00 428.486333 
    2016/06/12 06:45:00 428.488500 
    2016/06/12 07:00:00 428.487667 
    2016/06/12 07:15:00 428.490250 
    2016/06/12 07:30:00 428.485500 
    2016/06/12 07:45:00 428.489833 
    2016/06/12 08:00:00 428.489583 
    2016/06/12 08:15:00 428.497250 
    2016/06/12 08:30:00 428.501167 
    2016/06/12 08:45:00 428.504917 
    2016/06/12 09:00:00 428.502000 
    2016/06/12 09:15:00 428.498250 
    2016/06/12 09:30:00 428.496583 
    2016/06/12 09:45:00 428.497000 
    2016/06/12 10:00:00 428.501917 
    2016/06/12 10:15:00 428.502000 
    2016/06/12 10:30:00 428.499250 
    2016/06/12 10:45:00 428.498250 
    2016/06/12 11:00:00 428.508167 
    2016/06/12 11:15:00 428.509750 
    2016/06/12 11:30:00 428.502250 
    2016/06/12 11:45:00 428.498500 
    2016/06/12 12:00:00 428.498250 
    2016/06/12 12:15:00 428.503667 
    2016/06/12 12:30:00 428.502417 
    2016/06/12 12:45:00 428.494750 
    2016/06/12 13:00:00 428.488667 
    2016/06/12 13:15:00 428.447667 
    2016/06/12 13:30:00 428.453000 
    2016/06/12 13:45:00 428.469000 
    2016/06/12 14:00:00 428.470667 
    2016/06/12 14:15:00 428.469500 
    2016/06/12 14:30:00 428.465750 
    2016/06/12 14:45:00 428.472167 
    2016/06/12 15:00:00 428.469750 
    2016/06/12 15:15:00 428.465833 
    2016/06/12 15:30:00 428.460833 
    2016/06/12 15:45:00 428.458250 
    2016/06/12 16:00:00 428.456417 
    2016/06/12 16:15:00 428.450917 
    2016/06/12 16:30:00 428.446000 
    2016/06/12 16:45:00 428.446000 
    2016/06/12 17:00:00 428.444333 
    2016/06/12 17:15:00 428.442500 
    2016/06/12 17:30:00 428.439417 
    2016/06/12 17:45:00 428.434917 
    2016/06/12 18:00:00 428.434750 
    2016/06/12 18:15:00 428.451083 
    2016/06/12 18:30:00 428.467917 
    2016/06/12 18:45:00 428.464750 
    2016/06/12 19:00:00 428.452917 
    2016/06/12 19:15:00 428.447417 
    2016/06/12 19:30:00 428.446250 
    2016/06/12 19:45:00 428.435167 
    2016/06/12 20:00:00 428.457417 
    2016/06/12 20:15:00 428.463000 
    2016/06/12 20:30:00 428.448000 
    2016/06/12 20:45:00 428.450667 
    2016/06/12 21:00:00 428.472500 
    2016/06/12 21:15:00 428.474083 
    2016/06/12 21:30:00 428.474583 
    2016/06/12 21:45:00 428.485250 
    2016/06/12 22:00:00 428.493500 
    2016/06/12 22:15:00 428.495250 
    2016/06/12 22:30:00 428.496250 
    2016/06/12 22:45:00 428.491500 
    2016/06/12 23:00:00 428.486917 
    2016/06/12 23:15:00 428.484000 
    2016/06/12 23:30:00 428.480000 
    2016/06/12 23:45:00 428.475667 
    2016/06/13 00:00:00 428.480250 
    2016/06/13 00:15:00 428.483167 
    2016/06/13 00:30:00 428.483333 
    2016/06/13 00:45:00 428.482750 
    2016/06/13 01:00:00 428.482583 
    2016/06/13 01:15:00 428.484833 
    2016/06/13 01:30:00 428.484250 
    2016/06/13 01:45:00 428.482083 
    2016/06/13 02:00:00 428.484667 
    2016/06/13 02:15:00 428.478750 
    2016/06/13 02:30:00 428.477750 
    2016/06/13 02:45:00 428.480333 
    2016/06/13 03:00:00 428.473500 
    2016/06/13 03:15:00 428.477417 
    2016/06/13 03:30:00 428.470583 
    2016/06/13 03:45:00 428.468250 
    2016/06/13 04:00:00 428.471250 
    2016/06/13 04:15:00 428.473000 
    2016/06/13 04:30:00 428.468250 
    2016/06/13 04:45:00 428.471250 
    2016/06/13 05:00:00 428.471833 
    2016/06/13 05:15:00 428.475250 
    2016/06/13 05:30:00 428.473250 
    2016/06/13 05:45:00 428.476417 
    2016/06/13 06:00:00 428.477000 
    2016/06/13 06:15:00 428.480917 
    2016/06/13 06:30:00 428.481583 
    2016/06/13 06:45:00 428.478000 
    2016/06/13 07:00:00 428.477250 
    2016/06/13 07:15:00 428.478000 
    2016/06/13 07:30:00 428.477000 
    2016/06/13 07:45:00 428.474083 
    2016/06/13 08:00:00 428.471750 
    2016/06/13 08:15:00 428.473750 
    2016/06/13 08:30:00 428.474750 
    2016/06/13 08:45:00 428.477583 
    2016/06/13 09:00:00 428.480500 
    2016/06/13 09:15:00 428.475833 
    2016/06/13 09:30:00 428.473833 
    2016/06/13 09:45:00 428.476000 
    2016/06/13 10:00:00 428.472417 
    2016/06/13 10:15:00 428.471417 
    2016/06/13 10:30:00 428.471000 
    2016/06/13 10:45:00 428.473000 
    2016/06/13 11:00:00 428.472833 
    2016/06/13 11:15:00 428.474000 
    2016/06/13 11:30:00 428.471833 
    2016/06/13 11:45:00 428.467583 
    2016/06/13 12:00:00 428.470500 
    2016/06/13 12:15:00 428.470917 
    2016/06/13 12:30:00 428.469583 
    2016/06/13 12:45:00 428.468000 
    2016/06/13 13:00:00 428.469167 
    2016/06/13 13:15:00 428.468917 
    2016/06/13 13:30:00 428.469250 
    2016/06/13 13:45:00 428.472417 
    2016/06/13 14:00:00 428.474583 
    2016/06/13 14:15:00 428.474750 
    2016/06/13 14:30:00 428.473583 
    2016/06/13 14:45:00 428.475667 
    2016/06/13 15:00:00 428.475000 
    2016/06/13 15:15:00 428.473667 
    2016/06/13 15:30:00 428.471250 
    2016/06/13 15:45:00 428.472000 
    2016/06/13 16:00:00 428.473167 
    2016/06/13 16:15:00 428.477583 
    2016/06/13 16:30:00 428.476500 
    2016/06/13 16:45:00 428.481000 
    2016/06/13 17:00:00 428.481500 
    2016/06/13 17:15:00 428.483250 
    2016/06/13 17:30:00 428.477333 
    2016/06/13 17:45:00 428.479917 
    2016/06/13 18:00:00 428.480250 
    2016/06/13 18:15:00 428.481417 
    2016/06/13 18:30:00 428.483000 
    2016/06/13 18:45:00 428.485500 
    2016/06/13 19:00:00 428.483750 
    2016/06/13 19:15:00 428.486083 
    2016/06/13 19:30:00 428.483750 
    2016/06/13 19:45:00 428.483583 
    2016/06/13 20:00:00 428.481833 
    2016/06/13 20:15:00 428.481000 
    2016/06/13 20:30:00 428.481000 
    2016/06/13 20:45:00 428.483500 
    2016/06/13 21:00:00 428.484500 
    2016/06/13 21:15:00 428.483500 
    2016/06/13 21:30:00 428.485667 
    2016/06/13 21:45:00 428.486500 
    2016/06/13 22:00:00 428.485333 
    2016/06/13 22:15:00 428.486167 
    2016/06/13 22:30:00 428.491250 
    2016/06/13 22:45:00 428.494250 
    2016/06/13 23:00:00 428.497583 
    2016/06/13 23:15:00 428.496750 
    2016/06/13 23:30:00 428.497583 
    2016/06/13 23:45:00 428.496833 
    2016/06/14 00:00:00 428.493750 
    2016/06/14 00:15:00 428.496333 
    2016/06/14 00:30:00 428.494583 
    2016/06/14 00:45:00 428.490250 
    2016/06/14 01:00:00 428.487083 
    2016/06/14 01:15:00 428.485167 
    2016/06/14 01:30:00 428.482000 
    2016/06/14 01:45:00 428.479833 
    2016/06/14 02:00:00 428.476667 
    2016/06/14 02:15:00 428.478250 
    2016/06/14 02:30:00 428.478833 
    2016/06/14 02:45:00 428.481833 
    2016/06/14 03:00:00 428.483000 
    2016/06/14 03:15:00 428.483167 
    2016/06/14 03:30:00 428.483750 
    2016/06/14 03:45:00 428.483750 
    2016/06/14 04:00:00 428.484917 
    2016/06/14 04:15:00 428.486583 
    2016/06/14 04:30:00 428.487750 
    2016/06/14 04:45:00 428.488083 
    2016/06/14 05:00:00 428.488083 
    2016/06/14 05:15:00 428.491250 
    2016/06/14 05:30:00 428.491583 
    2016/06/14 05:45:00 428.488000 
    2016/06/14 06:00:00 428.493750 
    2016/06/14 06:15:00 428.494917 
    2016/06/14 06:30:00 428.497917 
    2016/06/14 06:45:00 428.503000 
    2016/06/14 07:00:00 428.503667 
    2016/06/14 07:15:00 428.504167 
    2016/06/14 07:30:00 428.499250 
    2016/06/14 07:45:00 428.495333 
    2016/06/14 08:00:00 428.494750 
    2016/06/14 08:15:00 428.495750 
    2016/06/14 08:30:00 428.496083 
    2016/06/14 08:45:00 428.498833 
    2016/06/14 09:00:00 428.497000 
    2016/06/14 09:15:00 428.493917 
    2016/06/14 09:30:00 428.492917 
    2016/06/14 09:45:00 428.496250 
    2016/06/14 10:00:00 428.493500 
    2016/06/14 10:15:00 428.493583 
    2016/06/14 10:30:00 428.492750 
    2016/06/14 10:45:00 428.498667 
    2016/06/14 11:00:00 428.502000 
    2016/06/14 11:15:00 428.504500 
    2016/06/14 11:30:00 428.501000 
    2016/06/14 11:45:00 428.500333 
    2016/06/14 12:00:00 428.499750 
    2016/06/14 12:15:00 428.496167 
    2016/06/14 12:30:00 428.494167 
    2016/06/14 12:45:00 428.494000 
    2016/06/14 13:00:00 428.490417 
    2016/06/14 13:15:00 428.493667 
    2016/06/14 13:30:00 428.489750 
    2016/06/14 13:45:00 428.489750 
    2016/06/14 14:00:00 428.487417 
    2016/06/14 14:15:00 428.488000 
    2016/06/14 14:30:00 428.491167 
    2016/06/14 14:45:00 428.487500 
    2016/06/14 15:00:00 428.486500 
    2016/06/14 15:15:00 428.483333 
