----------------------------------------------
PZ-E TotHead [m]: 
    2016/06/05 05:20:00 428.577917 
    2016/06/05 05:30:00 428.575000 
    2016/06/05 05:40:00 428.575000 
    2016/06/05 05:50:00 428.577333 
    2016/06/05 06:00:00 428.576750 
    2016/06/05 06:10:00 428.574750 
    2016/06/05 06:20:00 428.577083 
    2016/06/05 06:30:00 428.574750 
    2016/06/05 06:40:00 428.574750 
    2016/06/05 06:50:00 428.576500 
    2016/06/05 07:00:00 428.576500 
    2016/06/05 07:10:00 428.572167 
    2016/06/05 07:20:00 428.571667 
    2016/06/05 07:30:00 428.569500 
    2016/06/05 07:40:00 428.573417 
    2016/06/05 07:50:00 428.572500 
    2016/06/05 08:00:00 428.569000 
    2016/06/05 08:10:00 428.570333 
    2016/06/05 08:20:00 428.565500 
    2016/06/05 08:30:00 428.566000 
    2016/06/05 08:40:00 428.567667 
    2016/06/05 08:50:00 428.568833 
    2016/06/05 09:00:00 428.567250 
    2016/06/05 09:10:00 428.566083 
    2016/06/05 09:20:00 428.564917 
    2016/06/05 09:30:00 428.563500 
    2016/06/05 09:40:00 428.564500 
    2016/06/05 09:50:00 428.566833 
    2016/06/05 10:00:00 428.563500 
    2016/06/05 10:10:00 428.561917 
    2016/06/05 10:20:00 428.561750 
    2016/06/05 10:30:00 428.562000 
    2016/06/05 10:40:00 428.561583 
    2016/06/05 10:50:00 428.564250 
    2016/06/05 11:00:00 428.564750 
    2016/06/05 11:10:00 428.564583 
    2016/06/05 11:20:00 428.558750 
    2016/06/05 11:30:00 428.559500 
    2016/06/05 11:40:00 428.566583 
    2016/06/05 11:50:00 428.571083 
    2016/06/05 12:00:00 428.574750 
    2016/06/05 12:10:00 428.571333 
    2016/06/05 12:20:00 428.573417 
    2016/06/05 12:30:00 428.573250 
    2016/06/05 12:40:00 428.568917 
    2016/06/05 12:50:00 428.567500 
    2016/06/05 13:00:00 428.564500 
    2016/06/05 13:10:00 428.565667 
    2016/06/05 13:20:00 428.566333 
    2016/06/05 13:30:00 428.566500 
    2016/06/05 13:40:00 428.569583 
    2016/06/05 13:50:00 428.567333 
    2016/06/05 14:00:00 428.568250 
    2016/06/05 14:10:00 428.566500 
    2016/06/05 14:20:00 428.569667 
    2016/06/05 14:30:00 428.572000 
    2016/06/05 14:40:00 428.570000 
    2016/06/05 14:50:00 428.571167 
    2016/06/05 15:00:00 428.571500 
    2016/06/05 15:10:00 428.573833 
    2016/06/05 15:20:00 428.574000 
    2016/06/05 15:30:00 428.578500 
    2016/06/05 15:40:00 428.577750 
    2016/06/05 15:50:00 428.580917 
    2016/06/05 16:00:00 428.582250 
    2016/06/05 16:10:00 428.580500 
    2016/06/05 16:20:00 428.585333 
    2016/06/05 16:30:00 428.579000 
    2016/06/05 16:40:00 428.582500 
    2016/06/05 16:50:00 428.577250 
    2016/06/05 17:00:00 428.578250 
    2016/06/05 17:10:00 428.578417 
    2016/06/05 17:20:00 428.576083 
    2016/06/05 17:30:00 428.578250 
    2016/06/05 17:40:00 428.578833 
    2016/06/05 17:50:00 428.576000 
    2016/06/05 18:00:00 428.577000 
    2016/06/05 18:10:00 428.576917 
    2016/06/05 18:20:00 428.578000 
    2016/06/05 18:30:00 428.582250 
    2016/06/05 18:40:00 428.582833 
    2016/06/05 18:50:00 428.581667 
    2016/06/05 19:00:00 428.584250 
    2016/06/05 19:10:00 428.582167 
    2016/06/05 19:20:00 428.582167 
    2016/06/05 19:30:00 428.580500 
    2016/06/05 19:40:00 428.580250 
    2016/06/05 19:50:00 428.583500 
    2016/06/05 20:00:00 428.584500 
    2016/06/05 20:10:00 428.583167 
    2016/06/05 20:20:00 428.585917 
    2016/06/05 20:30:00 428.587750 
    2016/06/05 20:40:00 428.586583 
    2016/06/05 20:50:00 428.585500 
    2016/06/05 21:00:00 428.584500 
    2016/06/05 21:10:00 428.583250 
    2016/06/05 21:20:00 428.581833 
    2016/06/05 21:30:00 428.584250 
    2016/06/05 21:40:00 428.585250 
    2016/06/05 21:50:00 428.585833 
    2016/06/05 22:00:00 428.586250 
    2016/06/05 22:10:00 428.584333 
    2016/06/05 22:20:00 428.584083 
    2016/06/05 22:30:00 428.584250 
    2016/06/05 22:40:00 428.583500 
    2016/06/05 22:50:00 428.586583 
    2016/06/05 23:00:00 428.585750 
    2016/06/05 23:10:00 428.585750 
    2016/06/05 23:20:00 428.587000 
    2016/06/05 23:30:00 428.584250 
    2016/06/05 23:40:00 428.586583 
    2016/06/05 23:50:00 428.586000 
    2016/06/06 00:00:00 428.587750 
    2016/06/06 00:10:00 428.587000 
    2016/06/06 00:20:00 428.587250 
    2016/06/06 00:30:00 428.585500 
    2016/06/06 00:40:00 428.585250 
    2016/06/06 00:50:00 428.585250 
    2016/06/06 01:00:00 428.585500 
    2016/06/06 01:10:00 428.586667 
    2016/06/06 01:20:00 428.587583 
    2016/06/06 01:30:00 428.587000 
    2016/06/06 01:40:00 428.583833 
    2016/06/06 01:50:00 428.583000 
    2016/06/06 02:00:00 428.581750 
    2016/06/06 02:10:00 428.582000 
    2016/06/06 02:20:00 428.583583 
    2016/06/06 02:30:00 428.581500 
    2016/06/06 02:40:00 428.583417 
    2016/06/06 02:50:00 428.585250 
    2016/06/06 03:00:00 428.583500 
    2016/06/06 03:10:00 428.583333 
    2016/06/06 03:20:00 428.581500 
    2016/06/06 03:30:00 428.583250 
    2016/06/06 03:40:00 428.578750 
    2016/06/06 03:50:00 428.580500 
    2016/06/06 04:00:00 428.581500 
    2016/06/06 04:10:00 428.583583 
    2016/06/06 04:20:00 428.582000 
    2016/06/06 04:30:00 428.583750 
    2016/06/06 04:40:00 428.581917 
    2016/06/06 04:50:00 428.582750 
    2016/06/06 05:00:00 428.582000 
    2016/06/06 05:10:00 428.579750 
    2016/06/06 05:20:00 428.580000 
    2016/06/06 05:30:00 428.580000 
    2016/06/06 05:40:00 428.577833 
    2016/06/06 05:50:00 428.580333 
    2016/06/06 06:00:00 428.581750 
    2016/06/06 06:10:00 428.582167 
    2016/06/06 06:20:00 428.581417 
    2016/06/06 06:30:00 428.582000 
    2016/06/06 06:40:00 428.581833 
    2016/06/06 06:50:00 428.581583 
    2016/06/06 07:00:00 428.581000 
    2016/06/06 07:10:00 428.582000 
    2016/06/06 07:20:00 428.584500 
    2016/06/06 07:30:00 428.580750 
    2016/06/06 07:40:00 428.582167 
    2016/06/06 07:50:00 428.581667 
    2016/06/06 08:00:00 428.579500 
    2016/06/06 08:10:00 428.581083 
    2016/06/06 08:20:00 428.584167 
    2016/06/06 08:30:00 428.583000 
    2016/06/06 08:40:00 428.580083 
    2016/06/06 08:50:00 428.578167 
    2016/06/06 09:00:00 428.578250 
    2016/06/06 09:10:00 428.575917 
    2016/06/06 09:20:00 428.577917 
    2016/06/06 09:30:00 428.576750 
    2016/06/06 09:40:00 428.579667 
    2016/06/06 09:50:00 428.577333 
    2016/06/06 10:00:00 428.576500 
    2016/06/06 10:10:00 428.578333 
    2016/06/06 10:20:00 428.576583 
    2016/06/06 10:30:00 428.577000 
    2016/06/06 10:40:00 428.577417 
    2016/06/06 10:50:00 428.575917 
    2016/06/06 11:00:00 428.573500 
    2016/06/06 11:10:00 428.574333 
    2016/06/06 11:20:00 428.572917 
    2016/06/06 11:30:00 428.572000 
    2016/06/06 11:40:00 428.570750 
    2016/06/06 11:50:00 428.569083 
    2016/06/06 12:00:00 428.569000 
    2016/06/06 12:10:00 428.567833 
    2016/06/06 12:20:00 428.570167 
    2016/06/06 12:30:00 428.570500 
    2016/06/06 12:40:00 428.568000 
    2016/06/06 12:50:00 428.568167 
    2016/06/06 13:00:00 428.565000 
    2016/06/06 13:10:00 428.566917 
    2016/06/06 13:20:00 428.569167 
    2016/06/06 13:30:00 428.572500 
    2016/06/06 13:40:00 428.567667 
    2016/06/06 13:50:00 428.572250 
    2016/06/06 14:00:00 428.572250 
    2016/06/06 14:10:00 428.572500 
    2016/06/06 14:20:00 428.572000 
    2016/06/06 14:30:00 428.571000 
    2016/06/06 14:40:00 428.572583 
    2016/06/06 14:50:00 428.571333 
    2016/06/06 15:00:00 428.572750 
    2016/06/06 15:10:00 428.569167 
    2016/06/06 15:20:00 428.568083 
    2016/06/06 15:30:00 428.569500 
    2016/06/06 15:40:00 428.567500 
    2016/06/06 15:50:00 428.571500 
    2016/06/06 16:00:00 428.571500 
    2016/06/06 16:10:00 428.570500 
    2016/06/06 16:20:00 428.571917 
    2016/06/06 16:30:00 428.569750 
    2016/06/06 16:40:00 428.571333 
    2016/06/06 16:50:00 428.573000 
    2016/06/06 17:00:00 428.576750 
    2016/06/06 17:10:00 428.574833 
    2016/06/06 17:20:00 428.575917 
    2016/06/06 17:30:00 428.578500 
    2016/06/06 17:40:00 428.578500 
    2016/06/06 17:50:00 428.573667 
    2016/06/06 18:00:00 428.573500 
    2016/06/06 18:10:00 428.572917 
    2016/06/06 18:20:00 428.573500 
    2016/06/06 18:30:00 428.573750 
    2016/06/06 18:40:00 428.574333 
    2016/06/06 18:50:00 428.573667 
    2016/06/06 19:00:00 428.577250 
    2016/06/06 19:10:00 428.578000 
    2016/06/06 19:20:00 428.578583 
    2016/06/06 19:30:00 428.577250 
    2016/06/06 19:40:00 428.578833 
    2016/06/06 19:50:00 428.575417 
    2016/06/06 20:00:00 428.576000 
    2016/06/06 20:10:00 428.580167 
    2016/06/06 20:20:00 428.580750 
    2016/06/06 20:30:00 428.578000 
    2016/06/06 20:40:00 428.578250 
    2016/06/06 20:50:00 428.579500 
    2016/06/06 21:00:00 428.579250 
    2016/06/06 21:10:00 428.577250 
    2016/06/06 21:20:00 428.579333 
    2016/06/06 21:30:00 428.581500 
    2016/06/06 21:40:00 428.577417 
    2016/06/06 21:50:00 428.575500 
    2016/06/06 22:00:00 428.576500 
    2016/06/06 22:10:00 428.576917 
    2016/06/06 22:20:00 428.581083 
    2016/06/06 22:30:00 428.579500 
    2016/06/06 22:40:00 428.579750 
    2016/06/06 22:50:00 428.579083 
    2016/06/06 23:00:00 428.576500 
    2016/06/06 23:10:00 428.578250 
    2016/06/06 23:20:00 428.577917 
    2016/06/06 23:30:00 428.576500 
    2016/06/06 23:40:00 428.575750 
    2016/06/06 23:50:00 428.575750 
    2016/06/07 00:00:00 428.574750 
    2016/06/07 00:10:00 428.577750 
    2016/06/07 00:20:00 428.580333 
    2016/06/07 00:30:00 428.580000 
    2016/06/07 00:40:00 428.577583 
    2016/06/07 00:50:00 428.580667 
    2016/06/07 01:00:00 428.579750 
    2016/06/07 01:10:00 428.578167 
    2016/06/07 01:20:00 428.581250 
    2016/06/07 01:30:00 428.578500 
    2016/06/07 01:40:00 428.577167 
    2016/06/07 01:50:00 428.577083 
    2016/06/07 02:00:00 428.580000 
    2016/06/07 02:10:00 428.577917 
    2016/06/07 02:20:00 428.574750 
    2016/06/07 02:30:00 428.574750 
    2016/06/07 02:40:00 428.576167 
    2016/06/07 02:50:00 428.575583 
    2016/06/07 03:00:00 428.575000 
    2016/06/07 03:10:00 428.577750 
    2016/06/07 03:20:00 428.577250 
    2016/06/07 03:30:00 428.575250 
    2016/06/07 03:40:00 428.576833 
    2016/06/07 03:50:00 428.577917 
    2016/06/07 04:00:00 428.575000 
    2016/06/07 04:10:00 428.578583 
    2016/06/07 04:20:00 428.576000 
    2016/06/07 04:30:00 428.575250 
    2016/06/07 04:40:00 428.578583 
    2016/06/07 04:50:00 428.575167 
    2016/06/07 05:00:00 428.575750 
    2016/06/07 05:10:00 428.576750 
    2016/06/07 05:20:00 428.576667 
    2016/06/07 05:30:00 428.575500 
    2016/06/07 05:40:00 428.576083 
    2016/06/07 05:50:00 428.575667 
    2016/06/07 06:00:00 428.577250 
    2016/06/07 06:10:00 428.576667 
    2016/06/07 06:20:00 428.575833 
    2016/06/07 06:30:00 428.572500 
    2016/06/07 06:40:00 428.571917 
    2016/06/07 06:50:00 428.570750 
    2016/06/07 07:00:00 428.569000 
    2016/06/07 07:10:00 428.569583 
    2016/06/07 07:20:00 428.571000 
    2016/06/07 07:30:00 428.567250 
    2016/06/07 07:40:00 428.569833 
    2016/06/07 07:50:00 428.567250 
    2016/06/07 08:00:00 428.569250 
    2016/06/07 08:10:00 428.568417 
    2016/06/07 08:20:00 428.566083 
    2016/06/07 08:30:00 428.565500 
    2016/06/07 08:40:00 428.562583 
    2016/06/07 08:50:00 428.563750 
    2016/06/07 09:00:00 428.565750 
    2016/06/07 09:10:00 428.562000 
    2016/06/07 09:20:00 428.565750 
    2016/06/07 09:30:00 428.560250 
    2016/06/07 09:40:00 428.561417 
    2016/06/07 09:50:00 428.560000 
    2016/06/07 10:00:00 428.562000 
    2016/06/07 10:10:00 428.561167 
    2016/06/07 10:20:00 428.559417 
    2016/06/07 10:30:00 428.561750 
    2016/06/07 10:40:00 428.559917 
    2016/06/07 10:50:00 428.564333 
    2016/06/07 11:00:00 428.565250 
    2016/06/07 11:10:00 428.561750 
    2016/06/07 11:20:00 428.561750 
    2016/06/07 11:30:00 428.559750 
    2016/06/07 11:40:00 428.559167 
    2016/06/07 11:50:00 428.560333 
    2016/06/07 12:00:00 428.561250 
    2016/06/07 12:10:00 428.560500 
    2016/06/07 12:20:00 428.561083 
    2016/06/07 12:30:00 428.559500 
    2016/06/07 12:40:00 428.558917 
    2016/06/07 12:50:00 428.558667 
    2016/06/07 13:00:00 428.563000 
    2016/06/07 13:10:00 428.558083 
    2016/06/07 13:20:00 428.557583 
    2016/06/07 13:30:00 428.557750 
    2016/06/07 13:40:00 428.557917 
    2016/06/07 13:50:00 428.558917 
    2016/06/07 14:00:00 428.559250 
    2016/06/07 14:10:00 428.561417 
    2016/06/07 14:20:00 428.565417 
    2016/06/07 14:30:00 428.567750 
    2016/06/07 14:40:00 428.567167 
    2016/06/07 14:50:00 428.569500 
    2016/06/07 15:00:00 428.565750 
    2016/06/07 15:10:00 428.567500 
    2016/06/07 15:20:00 428.564000 
    2016/06/07 15:30:00 428.562250 
    2016/06/07 15:40:00 428.566083 
    2016/06/07 15:50:00 428.568167 
    2016/06/07 16:00:00 428.567750 
    2016/06/07 16:10:00 428.571417 
    2016/06/07 16:20:00 428.569917 
    2016/06/07 16:30:00 428.569500 
    2016/06/07 16:40:00 428.567333 
    2016/06/07 16:50:00 428.571000 
    2016/06/07 17:00:00 428.571000 
    2016/06/07 17:10:00 428.571167 
    2016/06/07 17:20:00 428.569750 
    2016/06/07 17:30:00 428.572750 
    2016/06/07 17:40:00 428.571583 
    2016/06/07 17:50:00 428.573583 
    2016/06/07 18:00:00 428.574500 
    2016/06/07 18:10:00 428.572167 
    2016/06/07 18:20:00 428.569833 
    2016/06/07 18:30:00 428.572750 
    2016/06/07 18:40:00 428.571667 
    2016/06/07 18:50:00 428.574417 
    2016/06/07 19:00:00 428.572500 
    2016/06/07 19:10:00 428.574250 
    2016/06/07 19:20:00 428.572000 
    2016/06/07 19:30:00 428.573000 
    2016/06/07 19:40:00 428.569667 
    2016/06/07 19:50:00 428.570500 
    2016/06/07 20:00:00 428.569500 
    2016/06/07 20:10:00 428.568333 
    2016/06/07 20:20:00 428.567750 
    2016/06/07 20:30:00 428.569500 
    2016/06/07 20:40:00 428.573083 
    2016/06/07 20:50:00 428.570750 
    2016/06/07 21:00:00 428.568000 
    2016/06/07 21:10:00 428.569167 
    2016/06/07 21:20:00 428.568250 
    2016/06/07 21:30:00 428.568250 
    2016/06/07 21:40:00 428.567500 
    2016/06/07 21:50:00 428.567750 
    2016/06/07 22:00:00 428.566750 
    2016/06/07 22:10:00 428.566417 
    2016/06/07 22:20:00 428.568750 
    2016/06/07 22:30:00 428.568750 
    2016/06/07 22:40:00 428.568583 
    2016/06/07 22:50:00 428.568167 
    2016/06/07 23:00:00 428.568750 
    2016/06/07 23:10:00 428.567000 
    2016/06/07 23:20:00 428.569333 
    2016/06/07 23:30:00 428.570500 
    2016/06/07 23:40:00 428.568917 
    2016/06/07 23:50:00 428.566000 
    2016/06/08 00:00:00 428.567250 
    2016/06/08 00:10:00 428.566500 
    2016/06/08 00:20:00 428.568833 
    2016/06/08 00:30:00 428.567250 
    2016/06/08 00:40:00 428.566083 
    2016/06/08 00:50:00 428.564917 
    2016/06/08 01:00:00 428.565500 
    2016/06/08 01:10:00 428.562583 
    2016/06/08 01:20:00 428.563083 
    2016/06/08 01:30:00 428.565250 
    2016/06/08 01:40:00 428.563083 
    2016/06/08 01:50:00 428.565167 
    2016/06/08 02:00:00 428.562000 
    2016/06/08 02:10:00 428.564000 
    2016/06/08 02:20:00 428.563417 
    2016/06/08 02:30:00 428.564000 
    2016/06/08 02:40:00 428.564667 
    2016/06/08 02:50:00 428.563750 
    2016/06/08 03:00:00 428.564000 
    2016/06/08 03:10:00 428.563583 
    2016/06/08 03:20:00 428.560667 
    2016/06/08 03:30:00 428.560500 
    2016/06/08 03:40:00 428.562417 
    2016/06/08 03:50:00 428.561250 
    2016/06/08 04:00:00 428.564000 
    2016/06/08 04:10:00 428.559917 
    2016/06/08 04:20:00 428.562333 
    2016/06/08 04:30:00 428.562750 
    2016/06/08 04:40:00 428.560250 
    2016/06/08 04:50:00 428.561917 
    2016/06/08 05:00:00 428.560750 
    2016/06/08 05:10:00 428.560917 
    2016/06/08 05:20:00 428.559250 
    2016/06/08 05:30:00 428.559250 
    2016/06/08 05:40:00 428.557333 
    2016/06/08 05:50:00 428.557000 
    2016/06/08 06:00:00 428.557250 
    2016/06/08 06:10:00 428.556250 
    2016/06/08 06:20:00 428.552583 
    2016/06/08 06:30:00 428.555750 
    2016/06/08 06:40:00 428.552833 
    2016/06/08 06:50:00 428.552750 
    2016/06/08 07:00:00 428.552000 
    2016/06/08 07:10:00 428.553917 
    2016/06/08 07:20:00 428.547917 
    2016/06/08 07:30:00 428.548500 
    2016/06/08 07:40:00 428.549083 
    2016/06/08 07:50:00 428.546750 
    2016/06/08 08:00:00 428.545000 
    2016/06/08 08:10:00 428.546750 
    2016/06/08 08:20:00 428.545583 
    2016/06/08 08:30:00 428.547000 
    2016/06/08 08:40:00 428.546750 
    2016/06/08 08:50:00 428.547917 
    2016/06/08 09:00:00 428.546750 
    2016/06/08 09:10:00 428.546167 
    2016/06/08 09:20:00 428.549083 
    2016/06/08 09:30:00 428.548250 
    2016/06/08 09:40:00 428.545083 
    2016/06/08 09:50:00 428.548833 
    2016/06/08 10:00:00 428.546500 
    2016/06/08 10:10:00 428.546500 
    2016/06/08 10:20:00 428.546500 
    2016/06/08 10:30:00 428.550000 
    2016/06/08 10:40:00 428.547417 
    2016/06/08 10:50:00 428.549750 
    2016/06/08 11:00:00 428.548000 
    2016/06/08 11:10:00 428.546250 
    2016/06/08 11:20:00 428.549750 
    2016/06/08 11:30:00 428.549750 
    2016/06/08 11:40:00 428.549750 
    2016/06/08 11:50:00 428.546833 
    2016/06/08 12:00:00 428.546000 
    2016/06/08 12:10:00 428.547000 
    2016/06/08 12:20:00 428.545583 
    2016/06/08 12:30:00 428.549500 
    2016/06/08 12:40:00 428.545333 
    2016/06/08 12:50:00 428.546000 
    2016/06/08 13:00:00 428.544250 
    2016/06/08 13:10:00 428.544000 
    2016/06/08 13:20:00 428.545167 
    2016/06/08 13:30:00 428.545750 
    2016/06/08 13:40:00 428.548250 
    2016/06/08 13:50:00 428.545750 
    2016/06/08 14:00:00 428.545750 
    2016/06/08 14:10:00 428.547500 
    2016/06/08 14:20:00 428.552750 
    2016/06/08 14:30:00 428.552750 
    2016/06/08 14:40:00 428.555667 
    2016/06/08 14:50:00 428.556833 
    2016/06/08 15:00:00 428.556000 
    2016/06/08 15:10:00 428.554250 
    2016/06/08 15:20:00 428.551333 
    2016/06/08 15:30:00 428.547000 
    2016/06/08 15:40:00 428.551083 
    2016/06/08 15:50:00 428.552167 
    2016/06/08 16:00:00 428.557250 
    2016/06/08 16:10:00 428.559000 
    2016/06/08 16:20:00 428.558750 
    2016/06/08 16:30:00 428.558750 
    2016/06/08 16:40:00 428.560083 
    2016/06/08 16:50:00 428.557833 
    2016/06/08 17:00:00 428.559000 
    2016/06/08 17:10:00 428.561917 
    2016/06/08 17:20:00 428.561083 
    2016/06/08 17:30:00 428.560500 
    2016/06/08 17:40:00 428.561667 
    2016/06/08 17:50:00 428.558750 
    2016/06/08 18:00:00 428.558500 
    2016/06/08 18:10:00 428.557083 
    2016/06/08 18:20:00 428.560833 
    2016/06/08 18:30:00 428.562000 
    2016/06/08 18:40:00 428.563167 
    2016/06/08 18:50:00 428.563167 
    2016/06/08 19:00:00 428.560250 
    2016/06/08 19:10:00 428.562000 
    2016/06/08 19:20:00 428.561333 
    2016/06/08 19:30:00 428.560000 
